name,brand,accords,notes,rating,score,source,url
Delicate Al Haramain Perfumes for women,Al Haramain Perfumes,"[['floral', 100.0], ['fruity', 96.484939402313], ['fresh', 91.003987209348], ['powdery', 71.940310291737], ['white floral', 69.557143421105], ['violet', 66.936323082389], ['cinnamon', 62.169989341124], ['musky', 62.169989341124], ['green', 56.522679720501], ['warm spicy', 55.736212545892]]","{'head': ['Red Fruits', 'Violet', 'Cinnamon'], 'heart': ['Tuberose', 'Peony', 'Lily-of-the-Valley'], 'base': ['Black Currant', 'Musk', 'Lilac']}",4.02,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Delicate-44519.html
L'Aventure Gold Al Haramain Perfumes for women,Al Haramain Perfumes,"[['green', 100.0], ['fruity', 92.091316375288], ['powdery', 89.476821623837], ['white floral', 88.823523932826], ['musky', 88.823523932826], ['citrus', 74.574853534272], ['floral', 74.444454793551], ['woody', 72.156608887606], ['sweet', 59.73873680877], ['fresh', 57.12424205732]]","{'head': ['Bergamot', 'Green Leaves', 'Black Currant'], 'heart': ['Lily-of-the-Valley', 'Plum', 'Orchid', 'Jasmine', 'Rose'], 'base': ['Musk', 'Sandalwood', 'Vanilla']}",3.8,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Gold-73211.html
LOULOU Noir Al Haramain Perfumes for women,Al Haramain Perfumes,"[['woody', 100.0], ['amber', 77.727337918223], ['lavender', 77.727337918223], ['aromatic', 72.954317286219], ['warm spicy', 63.40923215615], ['cinnamon', 61.818225278815], ['citrus', 61.818225278815], ['fresh spicy', 57.045204646811], ['powdery', 48.29562295541], ['earthy', 45.909112639408]]","{'head': ['Lavender', 'Grapefruit', 'Pineapple', 'Bergamot'], 'heart': ['Cinnamon', 'Jasmine', 'Geranium', 'Juniper'], 'base': ['Cedar', 'Amber', 'Patchouli', 'Vetiver']}",3.33,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/LOULOU-Noir-100187.html
Black Oudh Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['woody', 100.0], ['powdery', 77.355277661637], ['musky', 75.370405564636], ['amber', 71.319320384659], ['patchouli', 65.648257250371], ['vanilla', 59.166444942795], ['green', 56.736097913262], ['warm spicy', 47.823938576153], ['animalic', 45.069367896917], ['balsamic', 45.069367896917]]","{'head': [], 'heart': ['Cedar', 'Herbal Notes'], 'base': ['Amber', 'Patchouli', 'Vanilla']}",4.1,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Black-Oudh-36596.html
Faris Aswad Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['woody', 100.0], ['white floral', 83.846522486256], ['patchouli', 83.846522486256], ['earthy', 70.384891864692], ['amber', 56.923261243128], ['warm spicy', 56.923261243128], ['mossy', 56.923261243128], ['citrus', 56.923261243128], ['fruity', 54.230935118815], ['sweet', 51.538608994503]]","{'head': ['Bergamot', 'Pineapple'], 'heart': ['Patchouli', 'Jasmine', 'Cedar'], 'base': ['Moss', 'Amber']}",2.75,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Faris-Aswad-51821.html
Zahara Sage Dubai Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['citrus', 100.0], ['amber', 63.108184350121], ['fresh spicy', 50.810912466828], ['aromatic', 47.499947760102], ['white floral', 39.459391688782]]","{'head': ['Grapefruit', 'Bergamot'], 'heart': ['Verbena', 'Neroli'], 'base': []}",,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Zahara-Sage-Dubai-106714.html
Rafia Gold Al Haramain Perfumes for women,Al Haramain Perfumes,"[['woody', 100.0], ['warm spicy', 95.515902489245], ['rose', 79.65606500717], ['aromatic', 66.749935654668], ['powdery', 61.390741625915], ['fresh spicy', 58.437548258999], ['amber', 54.062580431665], ['aldehydic', 52.312387395669], ['patchouli', 51.874839136669], ['fresh', 50.125160863331]]","{'head': ['Saffron', 'Geranium', 'Lemon', 'White Flowers'], 'heart': ['Sandalwood', 'Rose', 'Aldehydes', 'Cedar', 'Lily-of-the-Valley'], 'base': ['Amber', 'Patchouli', 'Musk', 'Amyris']}",3.92,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Rafia-Gold-39959.html
Haramain Oud Cambodi Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['musky', 100.0], ['powdery', 80.049980007997], ['woody', 68.500028560005], ['aromatic', 67.800022848004], ['vanilla', 60.450105672017], ['balsamic', 44.349974295996], ['oud', 44.000114240018]]","{'head': ['Amyris', 'Ginger', 'Precious Woods', 'Leather'], 'heart': ['Sandalwood', 'Agarwood (Oud)', 'Guaiac Wood', 'Patchouli', 'Cedar'], 'base': ['White Musk', 'Vanilla', 'Amber', 'Benzoin', 'Incense', 'Myrhh']}",3.72,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Haramain-Oud-Cambodi-53255.html
Amber Oud Bleu Edition Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['woody', 100.0], ['citrus', 82.559335419549], ['fresh spicy', 79.323424798257], ['aromatic', 75.259104431526], ['amber', 57.621001502313], ['warm spicy', 56.358643049279], ['green', 51.781398635449], ['earthy', 47.519639919956], ['patchouli', 46.57276716526], ['fresh', 46.099330787913]]","{'head': ['Grapefruit', 'Lemon', 'Mint', 'Pink Pepper'], 'heart': ['Ginger', 'Vetiver', 'Jasmine'], 'base': ['Olibanum', 'Sandalwood', 'Cedar', 'Patchouli']}",4.02,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Bleu-Edition-73206.html
Entourage Rouge Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['woody', 100.0], ['fresh spicy', 95.545320056192], ['aromatic', 74.54549410112], ['earthy', 74.226991882047], ['mossy', 58.636047191039], ['smoky', 58.636047191039], ['green', 58.317980084287], ['citrus', 52.272529494399], ['patchouli', 52.272529494399], ['warm spicy', 46.7043971208]]","{'head': ['Geranium', 'Bergamot'], 'heart': ['Tea', 'Smoke', 'Nutmeg'], 'base': ['Moss', 'Vetiver', 'Patchouli', 'Cedar']}",3.71,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Entourage-Rouge-39348.html
Tanasuk Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['sweet', 100.0], ['rose', 90.198435511688], ['vanilla', 81.322903411256], ['powdery', 62.53050493828], ['woody', 61.642906511811], ['amber', 59.327373377861], ['musky', 55.468603652195], ['warm spicy', 54.928267371182], ['fruity', 52.150170207543], ['floral', 50.837989548546]]","{'head': ['Rose', 'Grenadine', 'Saffron'], 'heart': ['Woody Notes', 'Amber', 'Jasmine'], 'base': ['Brown sugar', 'Vanilla', 'Musk']}",4.37,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Tanasuk-46253.html
Oyuny Spray Al Haramain Perfumes for women,Al Haramain Perfumes,"[['sweet', 100.0], ['fruity', 96.000115600254], ['floral', 66.999942199873], ['citrus', 66.600196520432], ['fresh', 54.800011560025], ['fresh spicy', 54.000115600254], ['patchouli', 54.000115600254], ['green', 51.0], ['woody', 47.999884399746]]","{'head': ['Bergamot', 'Pineapple', 'Rose'], 'heart': ['Apple', 'Freesia', 'Peach'], 'base': ['Sweet Notes', 'Patchouli', 'Tobacco']}",3.87,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Oyuny-Spray-63936.html
L'Aventure Ciel Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['ozonic', 100.0], ['green', 84.342105263158], ['aquatic', 81.578947368421], ['fresh', 77.894736842105], ['musky', 76.052631578947], ['powdery', 74.671052631579], ['woody', 72.368421052632], ['floral', 70.526315789474], ['amber', 66.842105263158], ['animalic', 59.013157894737]]","{'head': ['Bergamot', 'Lemon', 'Citrus'], 'heart': ['Jasmine Tea', 'Violet Leaf', 'Lavender'], 'base': ['Musk', 'Sandalwood', 'Ambergris']}",4.28,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Ciel-94349.html
50 Years Rose Oud Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['woody', 100.0], ['powdery', 52.764179504259], ['mossy', 52.764179504259], ['oud', 47.073134628194], ['soft spicy', 45.934826970046], ['earthy', 45.934826970046]]","{'head': ['Pink Pepper', 'Galbanum', 'Bergamot'], 'heart': ['Cedar', 'Sandalwood'], 'base': ['Oakmoss', 'Agarwood (Oud)', 'Musk']}",4.46,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/50-Years-Rose-Oud-70373.html
Dazzle Al Haramain Perfumes for women,Al Haramain Perfumes,"[['fruity', 100.0], ['rose', 93.999802660495], ['woody', 91.999946180135], ['patchouli', 90.000089699775], ['citrus', 83.199949768126], ['aromatic', 80.599822394446], ['fresh spicy', 76.399809836477], ['floral', 74.199653758869], ['herbal', 68.500219764448], ['warm spicy', 59.999730900675]]","{'head': ['Black Currant', 'Bergamot'], 'heart': ['Rose', 'Artemisia'], 'base': []}",3.68,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dazzle-43299.html
Red African Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['fresh spicy', 100.0], ['caramel', 88.333333333333], ['sweet', 72.58337008337], ['vanilla', 70.833333333333], ['balsamic', 66.458241458241], ['woody', 57.999852999853], ['amber', 53.333333333333], ['powdery', 52.166887166887], ['animalic', 44.874944874945]]","{'head': [], 'heart': ['Nutmeg', 'Caramel'], 'base': ['Vanilla', 'Ambergris', 'Musk']}",4.54,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Red-African-61372.html
Mukhallath Al Sultan Al Haramain Perfumes for men,Al Haramain Perfumes,"[['woody', 100.0], ['powdery', 72.052701904052], ['oud', 63.501233394147], ['fresh spicy', 59.622337281908], ['warm spicy', 56.536667780147], ['rose', 54.332361178919], ['musky', 52.921730863119], ['aromatic', 51.334827967212], ['white floral', 51.158555387106], ['earthy', 50.45346506668]]","{'head': ['Cypriol Oil or Nagarmotha', 'Bergamot', 'Plum', 'Aldehydes', 'Mango'], 'heart': ['Rose', 'Geranium', 'Saffron', 'Ylang-Ylang', 'Jasmine', 'Orris Root', 'Lily-of-the-Valley'], 'base': ['Agarwood (Oud)', 'Sandalwood', 'Musk', 'Cedar', 'Amber', 'Rose', 'Vanilla']}",4.21,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-Al-Sultan-19609.html
Leather Oudh Al Haramain Perfumes for women,Al Haramain Perfumes,"[['woody', 100.0], ['fruity', 88.18056327767], ['leather', 87.722476785726], ['sweet', 71.963227822619], ['amber', 71.138761607137], ['animalic', 64.106865545735], ['smoky', 63.442550662398], ['musky', 52.218536909578], ['aromatic', 47.362551684912], ['balsamic', 45.988292209079]]","{'head': ['Raspberry', 'Thyme'], 'heart': ['Woody Notes', 'Incense', 'Cashmirwood', 'Jasmine'], 'base': ['Leather', 'Cedar', 'Amber', 'Musk']}",4.29,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Leather-Oudh-40256.html
Najm Gold Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['vanilla', 100.0], ['powdery', 74.512718967396], ['coconut', 71.880238454446], ['sweet', 60.87178358897], ['citrus', 57.521320509597], ['musky', 56.324805129495], ['woody', 55.487281032604], ['lactonic', 44.658138462828]]","{'head': [], 'heart': ['Vanilla', 'Coconut'], 'base': ['Vanilla', 'Musk', 'Sandalwood']}",4.28,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Najm-Gold-51828.html
Lamsa Silver Al Haramain Perfumes for women,Al Haramain Perfumes,"[['woody', 100.0], ['powdery', 58.437635625271], ['floral', 54.062635625271], ['musky', 51.875], ['white floral', 51.875], ['yellow floral', 51.875], ['sweet', 49.687635625271]]","{'head': ['Ylang-Ylang', 'Jasmine'], 'heart': ['Cyclamen', 'Palisander Rosewood'], 'base': ['Musk', 'Cedar', 'Sandalwood']}",4.33,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Lamsa-Silver-63939.html
Solitaire Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['woody', 100.0], ['tobacco', 83.516627441595], ['fresh spicy', 75.311008283803], ['leather', 74.954060127382], ['animalic', 66.391492813169], ['patchouli', 64.250734639063], ['citrus', 58.542356429588], ['warm spicy', 57.400773864135], ['sweet', 56.758546411903], ['powdery', 48.909410028322]]","{'head': ['Cumin', 'Bergamot', 'Lemon'], 'heart': ['Leather', 'Sandalwood', 'Cedar'], 'base': ['Tobacco', 'Patchouli']}",3.92,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Solitaire-42267.html
La Lune Noir Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['warm spicy', 100.0], ['floral', 96.66664238097], ['fruity', 63.333321190485], ['green', 63.333321190485], ['woody', 63.333321190485], ['sweet', 46.666788095151]]","{'head': ['Green Notes', 'Fruity Notes', 'Citruses'], 'heart': ['Woody Notes', 'Musk', 'Aromatic Notes'], 'base': ['Spicy Notes', 'Floral Notes', 'Powdery Notes']}",3.0,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/La-Lune-Noir-99987.html
Nima Al Haramain Perfumes for women,Al Haramain Perfumes,"[['musky', 100.0], ['woody', 83.200013271966], ['amber', 71.999800920506], ['white floral', 71.999800920506], ['powdery', 71.300036497907], ['yellow floral', 57.999867280337], ['animalic', 57.300102857739], ['sweet', 50.999900460253]]","{'head': ['White Flowers', 'Ylang-Ylang'], 'heart': ['Musk', 'Amber'], 'base': []}",4.0,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Nima-26545.html
Musk Poudree Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['white floral', 100.0], ['iris', 100.0], ['powdery', 98.833668955115], ['musky', 88.333424041923], ['fresh', 71.999891149693], ['earthy', 69.666684808385], ['green', 60.333315191615], ['amber', 53.333696167692], ['warm spicy', 51.583383223058], ['woody', 48.083301585327]]","{'head': ['Lily-of-the-Valley', 'Orris Root', 'Benzoin'], 'heart': ['Musk', 'Ylang-Ylang', 'Beeswax'], 'base': ['Patchouli', 'Coumarin', 'Vetiver', 'Cedar']}",4.11,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Musk-Poudree-90943.html
Rare Passion Afnan for women,Afnan,"[['vanilla', 100.0], ['citrus', 97.902627785615], ['rose', 94.669426265523], ['white floral', 85.930285441189], ['musky', 85.930285441189], ['powdery', 81.560715029022], ['sweet', 77.016318633459], ['animalic', 53.770398291824], ['amber', 50.973722143854], ['floral', 49.400827879657]]","{'head': ['Rose', 'Musk', 'Orange'], 'heart': ['Vanilla', 'Amber', 'Woody Notes'], 'base': ['Rose', 'Orange Blossom', 'Musk']}",3.99,0,Fragrantica,https://www.fragrantica.com/perfume/Afnan/Rare-Passion-84525.html
Turathi Red Afnan for women,Afnan,"[['floral', 100.0], ['rose', 87.232642700863], ['fresh', 60.817702615371], ['musky', 60.817702615371], ['white floral', 56.415212601123], ['powdery', 48.050345316235], ['woody', 47.609960056995]]","{'head': ['Rose', 'Musk', 'Floral Notes'], 'heart': ['Rose', 'Jasmine', 'Woodsy Notes'], 'base': ['Peony', 'Musk', 'Apricot']}",4.28,0,Fragrantica,https://www.fragrantica.com/perfume/Afnan/Turathi-Red-84404.html
Junoon Rose Al Haramain Perfumes for women,Al Haramain Perfumes,"[['powdery', 100.0], ['floral', 80.049187103083], ['almond', 77.072232279546], ['fruity', 70.197446927407], ['rose', 65.855477231319], ['vanilla', 59.473727101803], ['amber', 51.710663414691], ['leather', 47.039460280687], ['fresh', 44.802465758209]]","{'head': ['Cherry Blossom', 'Bergamot', 'Ylang-Ylang'], 'heart': ['Powdery Notes', 'Amaretto', 'Rose', 'Heliotrope'], 'base': ['Suede', 'Tonka Bean', 'Amber']}",3.9,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Junoon-Rose-55792.html
Sadaf Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['rose', 100.0], ['citrus', 96.818093560601], ['warm spicy', 76.454377765142], ['iris', 68.181906439399], ['woody', 66.90914386364], ['fresh spicy', 66.90914386364], ['powdery', 61.818093560601], ['floral', 58.636187121202], ['metallic', 55.454280681802], ['aromatic', 54.181518106043]]","{'head': ['Rose', 'Bergamot', 'Orange'], 'heart': ['Saffron', 'Orris', 'Cedar', 'Geranium'], 'base': ['Saffron', 'Orris', 'Cedar', 'Geranium']}",3.86,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Sadaf-70383.html
Zahara Amber Dubai Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['sweet', 100.0], ['fruity', 86.757125868668], ['tuberose', 86.757125868668], ['white floral', 84.86528670705], ['amber', 77.29727972054], ['vanilla', 77.29727972054], ['patchouli', 77.29727972054], ['warm spicy', 73.513601397302], ['floral', 72.567356646475], ['animalic', 58.378237764317]]","{'head': ['Osmanthus', 'Spices', 'Fruity Notes'], 'heart': ['Gourmand Accord', 'Tuberose', 'White Flowers'], 'base': ['Patchouli', 'Vanilla', 'Amber']}",3.5,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Zahara-Amber-Dubai-106712.html
Tohfa Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['amber', 100.0], ['oud', 81.578756288574], ['fresh spicy', 77.157823764328], ['aromatic', 71.631658109019], ['rose', 68.684196877755], ['warm spicy', 66.381411752502], ['woody', 66.289611534671], ['balsamic', 66.289611534671], ['musky', 63.158031222447], ['powdery', 61.408121985374]]","{'head': ['elemi', 'Black Pepper'], 'heart': ['Labdanum', 'Rose', 'Saffron', 'Violet'], 'base': ['Agarwood (Oud)', 'Amber', 'Sandalwood', 'Musk']}",3.67,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Tohfa-19622.html
Black Musk Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['warm spicy', 100.0], ['fresh spicy', 90.307463719124], ['oud', 89.230515243471], ['lavender', 83.845772865207], ['patchouli', 78.461580792755], ['musky', 73.07683841449], ['woody', 59.077058536815], ['metallic', 56.92316158551], ['earthy', 54.769264634204], ['powdery', 54.769264634204]]","{'head': ['Lavender', 'Saffron', 'Nutmeg'], 'heart': [], 'base': ['Patchouli', 'Musk']}",4.09,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Black-Musk-100181.html
Safa Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['aromatic', 100.0], ['citrus', 93.149801550911], ['woody', 68.317767979634], ['fresh spicy', 65.53485881136], ['white floral', 59.969554021437], ['warm spicy', 58.256876022508], ['soft spicy', 56.758346966774], ['patchouli', 55.688115797428], ['fruity', 51.406677573419], ['rose', 51.406677573419]]","{'head': ['Bergamot', 'Mandarin Orange', 'Fig'], 'heart': ['Coriander', 'Juniper Berries', 'Rose', 'Cinnamon', 'Jasmine', 'Lily'], 'base': ['Patchouli', 'Musk', 'Amber']}",3.93,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Safa-33321.html
Azlan Oud Amber Edition Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['aromatic', 100.0], ['woody', 90.72323485029], ['amber', 84.81901755222], ['leather', 84.81901755222], ['sweet', 78.072531967278], ['vanilla', 76.385910571043], ['citrus', 72.169009610039], ['animalic', 64.578170915733], ['caramel', 63.735207688031], ['aquatic', 63.735207688031]]","{'head': ['Clary Sage', 'Grapefruit', 'Bergamot'], 'heart': ['Leather', 'Watery Notes', 'Carnation', 'Fruity Notes'], 'base': ['Guaiac Wood', 'Tonka Bean', 'Amber', 'Caramel', 'Cedarwood', 'Musk', 'Vanilla', 'Balsamic Notes']}",3.5,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Azlan-Oud-Amber-Edition-99969.html
Cherry Blossom Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['rose', 100.0], ['citrus', 68.500038500038], ['floral', 58.000051333385], ['fresh spicy', 53.333333333333], ['musky', 53.333333333333], ['aromatic', 44.000025666692]]","{'head': ['Rose', 'Bergamot', 'Orange Blossom'], 'heart': ['Cedarwood', 'Musk', 'Vanilla'], 'base': ['Musk', 'Sandalwood', 'Vanilla']}",1.67,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Cherry-Blossom-90946.html
Portfolio Neroli Canvas Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['citrus', 100.0], ['white floral', 66.060737432284], ['aromatic', 53.088603352362], ['fresh spicy', 49.710921589986], ['green', 45.337913899444], ['fresh', 45.109674927958]]","{'head': ['Bergamot', 'Lemon', 'Petitgrain'], 'heart': ['Neroli', 'Orange Blossom'], 'base': ['Musk', 'Amber', 'Cedar']}",4.37,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Portfolio-Neroli-Canvas-53265.html
L'Aventure Blanche Al Haramain Perfumes for women,Al Haramain Perfumes,"[['citrus', 100.0], ['white floral', 73.478406137027], ['woody', 69.022980440898], ['aromatic', 68.9158631197], ['fruity', 61.132784048006], ['floral', 59.871232016251], ['powdery', 59.25378719537], ['fresh spicy', 56.892060755501], ['lavender', 54.691244178043], ['iris', 52.007698013351]]","{'head': ['Lemon', 'Bergamot', 'Lavender', 'Rose'], 'heart': ['Black Currant', 'Jasmine', 'Orris', 'Lily-of-the-Valley'], 'base': ['Sandalwood', 'Amber']}",3.78,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Blanche-45688.html
L'Aventure Intense Al Haramain Perfumes for men,Al Haramain Perfumes,"[['citrus', 100.0], ['woody', 65.382643957826], ['aromatic', 63.88896999189], ['fresh spicy', 51.565733982157], ['musky', 46.804541768045]]","{'head': ['Bergamot', 'Lemon', 'elemi'], 'heart': ['Woody Notes', 'Lily-of-the-Valley', 'Jasmine'], 'base': ['Musk', 'Patchouli', 'Amber']}",4.27,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Intense-58870.html
Chateau De La Haramain Argent  Al Haramain Perfumes for women,Al Haramain Perfumes,"[['rose', 100.0], ['patchouli', 100.0], ['musky', 100.0], ['woody', 81.333112879987], ['powdery', 67.33322310666], ['warm spicy', 65.000275566683], ['earthy', 63.833526230012], ['citrus', 56.833581343348], ['aromatic', 54.500082670005], ['floral', 54.500082670005]]","{'head': [], 'heart': ['Rose', 'Cassis'], 'base': ['Patchouli', 'Musk']}",5.0,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Chateau-De-La-Haramain-Argent-53247.html
L'Aventure Grapefruit Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['floral', 100.0], ['fruity', 88.549119078632], ['sweet', 68.416740933708], ['fresh', 63.984095427435], ['powdery', 59.181942825804], ['vanilla', 58.443408514431], ['rose', 52.533214506067], ['white floral', 52.163707410708], ['caramel', 52.163707410708], ['woody', 51.42469321999]]","{'head': ['Red Berries', 'Lychee', 'Blackcurrant', 'Grapefruit'], 'heart': ['Freesia', 'Melon', 'Rose', 'Magnolia', 'Jasmine', 'Almond Blossom', 'Iris', 'Lily of the Valley'], 'base': ['Vanilla', 'Caramel', 'Musk', 'Sandalwood', 'Benzoin', 'Patchouli', 'Vetiver']}",3.79,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Grapefruit-94350.html
Areej Al Oud Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['woody', 100.0], ['warm spicy', 71.057782506467], ['earthy', 63.653873486808], ['patchouli', 52.43601041214], ['rose', 45.705235714779]]","{'head': ['Saffron', 'Geranium', 'Rose'], 'heart': ['Cypriol Oil or Nagarmotha', 'Patchouli', 'Guaiac Wood'], 'base': ['Sandalwood', 'Musk']}",3.27,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Areej-Al-Oud-70374.html
50 Years Platinum Oud Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['woody', 100.0], ['warm spicy', 62.941247532134], ['aromatic', 59.792354102525], ['amber', 55.432515083321], ['fresh spicy', 54.221569493725], ['powdery', 44.169658019356]]","{'head': ['Black Pepper', 'Cardamom'], 'heart': ['Dry Wood', 'Cedar', 'Vetiver'], 'base': ['Amber', 'Musk', 'Tonka Bean']}",4.33,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/50-Years-Platinum-Oud-70372.html
Musk Collection Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['fresh spicy', 100.0], ['citrus', 72.29729840528], ['woody', 68.301848891075], ['aromatic', 67.641536506375], ['green', 59.05661460255], ['fresh', 45.518919362112], ['powdery', 44.198007625138]]","{'head': ['Lemon', 'Mint', 'White Flowers'], 'heart': ['Ginger', 'Nutmeg', 'Jasmine', 'Lily-of-the-Valley'], 'base': ['Cedar', 'Musk', 'Rose', 'Patchouli', 'Sandalwood']}",3.52,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Musk-Collection-70386.html
Angel Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['vanilla', 100.0], ['fresh spicy', 91.39352989353], ['powdery', 82.184684684685], ['aromatic', 70.85257985258], ['musky', 54.67199017199], ['lavender', 51.80343980344], ['citrus', 48.93447993448], ['sweet', 46.12285012285], ['floral', 45.72153972154]]","{'head': ['Rosemary', 'Mandarin Orange', 'Galbanum'], 'heart': ['Nutmeg', 'Heliotrope', 'Lavender'], 'base': ['Vanilla', 'Musk', 'Amber']}",3.94,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Angel-34904.html
Junoon Noir Al Haramain Perfumes for women,Al Haramain Perfumes,"[['powdery', 100.0], ['citrus', 68.419893319441], ['vanilla', 67.119794792811], ['woody', 66.902979581205], ['violet', 59.582790681872], ['iris', 58.452339158107], ['white floral', 54.118413155004], ['musky', 52.611012332816], ['fresh', 48.541069750059], ['floral', 46.072864406972]]","{'head': ['Kumquat', 'Lime'], 'heart': ['Violet', 'Orris', 'Jasmine', 'Lily-of-the-Valley'], 'base': ['Vanilla', 'Musk', 'Sandalwood', 'Cedar']}",4.26,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Junoon-Noir-51823.html
Oudi Sanitizer Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['amber', 100.0], ['woody', 71.034562913357], ['musky', 63.793009934416], ['smoky', 61.37941721781], ['sweet', 58.965437086642], ['citrus', 55.345048011733], ['leather', 54.137864238869], ['rose', 54.137864238869], ['oud', 54.137864238869], ['animalic', 50.517087749398]]","{'head': ['Sweet Notes', 'Rose'], 'heart': ['Woody Notes', 'Citruses', 'Leather', 'Smoke'], 'base': ['Labdanum', 'Resin', 'Musk', 'Amber', 'Agarwood (Oud)']}",5.0,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Oudi-Sanitizer-63930.html
